404719	404719
161396	161396
70870	70870
220803	220803
167671	167671
52883	52883
405722	405722
182120	182120
309844	309844
29362	29362
258324	258324
37309	173094,38592,201542,37310,201543
81514	81514
78462	78462
255789	255789
299247	299247
517248	517248
199033	199033
263451	263451
396601	396601
27707	205135,136827,27709,319323,27708
608697	608697
199157	199157
377226	377226
48219	48220
430985	430985
120863	120863
438427	438427
33205	33205
82932	82932
198897	198897
148530	148530
265236	265236
152289	152289
126750	126750
289794	289794
165309	165309
28495	28495
34837	34837
3188	3188
306083	306083
175233	175233
166095	166095
171297	171297
27717	27717
472812	472812
38901	38901
315203	315203
57104	57104
177158	177158
50499	50499
38389	38389
81846	81846
361556	361556
500222	500222
1178	1178
37318	37318
111798	111798
161683	161683
433880	433880
105660	105660
62850	62850
314230	314230
430971	430971
372062	372062
29662	29662
40457	40457
478382	478382
292579	292579
323704	323704
4340	4341
147938	147938
176619	176619
186945	186945
32479	32479
502969	502969
211870	211870
43325	43325
218044	218044
71055	71055
264537	264537
85331	85331
610335	8758
235424	235424
263277	263277
75862	75862
159627	159627
43439	43439
571760	571760
303328	303328
337408	337408
2976	109269,2977,195983
458909	458909
304807	304807
220798	220798
224511	224511
13253	115515
69573	69573
2274	2274
94862	94862
321986	321986
290929	290929
58863	58863
3239	3240
51206	51206
62619	62619
112064	112064
670383	670383
342584	342585
569933	569933
420287	420287
292663	292663
64427	64427
378916	378916
289595	312447
153845	176263,432475,153846
141266	141266
170229	170229
292074	292074
54356	54356
65780	65780
140933	140933
228116	228116
32204	32204
205617	205617
104706	104706
281077	281077
358752	358752
190327	190327
211954	211954
111657	188009,320628,582887,582888,111658
234927	234927
204869	204869
36647	36647
263995	263995
50729	50730,81446
359952	359952
409578	409578
33120	33120
172108	172108
175721	175721
123483	123483
39285	39285
247697	247697
513619	513619
134816	134816
74379	74379
134797	134797
163820	163820
450023	450023
181183	181183
207862	207862
58849	58849
36802	36802
642906	642906
344223	344223
311110	311110
265408	265408
345751	321093
109677	109677
165382	165382
35651	35651
357856	357856
190005	190005
122627	122627
105997	105997
249008	249008
345800	345800
553257	553257
52110	52110
318334	318334
319598	319598
112802	112802
352990	352990
118041	118041
120407	120407
68413	68413
319560	319560
96938	96938
191070	191070
369404	369404
269392	269392
437288	437288
206642	206642
650987	650987
301619	301619
67869	67869
13442	339916,13443
187910	187910
141893	141893
37591	37591
94919	94919
30554	30554
69146	69146
577209	577209
65352	450824,375372,330168,220481
388837	388837
85281	85282
526144	526144
4613	326774,100686,482609,100688,49528,326778,430760,430763,100687,326801,4617,213068,49477,326790,326804,446901,100696,106465,222989,49532,49535,588395,49475,261213,482607,15165,622462,106425,106431,561565,15115,100681,430759,446868,106470,405630,203788,319737,15124,326781,100703,482606,294059,49521,49515,430761,49497,326765,430773,106448,430767,294027,622465,106443,326789,326776,326797,326768,294042,326783,106463,446867,222988,294073,203992,326772,100684,49527,106457,561567,326767,294023,100697,430770,405632,106439,326787,622459,15138,49533,106435,622461,296719,430765,100685,405629,49480,430769,326779,49513,482608,482611,106427,326773,100704,49880,326782,100683,100689,213062,326775,333355,49519,561566,294002,326800,100695,106441,326808,326771,446896,49488,326791,622468,405634,294000,72644,430762,446899,213065,588389,100710,430764,326769,430772,622460,294109,106426,430766,405631,49887,482605,49885,100693,622464,106464,213070,222990,106453,100699,49541,49474,106468,622467,294061,482610,49490,326796,294064,294078,49523,49530,261217,561112,49871,49882,405633,326780,49879,294024,59012,100698,4615,261220,106490,430771,213069,561568,112807
168297	168297
148528	148528
102763	102763
39376	39376
44015	44015
482972	482972
32083	32083
538269	538269
266157	266157
323567	323567
237595	237595
182059	182059
56786	56786
361393	361393
304445	304445
342451	342451
65726	65726
478928	478928
164434	164434
129230	129230
586125	586125
168542	168542
51276	51276
85927	85927
44491	44491
40755	40755
281609	281609
51249	51249
188457	188458
128977	128977
160942	160942
432516	432516
416203	416203
170465	170465
61384	61384
185230	185230
223068	223068
224555	224555
239180	239180
449843	449843
386234	386234
483851	483851
231848	231848
240451	240451
207649	207649
187955	187955
115151	30397
200426	200426
365364	365364
73317	73317
262174	262174
27658	27658
118244	118244
93767	93767
83235	104341,83236,290189
4343	4343
61904	61904
7041	159778,184539,469512,60832,460795,183350,63950,219146,107940,107771,309069,469540,41075,309248,183372,298094,63916,528226,107858,124033,107881,224513,60840,60753,60761,63963,197013,63696,60791,261033,309228,60803,197003,50517,107909,107768,63691,107885,63960,330873,60768,107877,358175,63949,309101,298071,469520,309262,63690,50525,298093,261049,309065,64901,107896,63920,253320,183340,183397,63934,63922,295936,110016,50389,309076,7048,224484,102803,63941,210128,159779,298063,62652,107930,107862,60828,159814,254279,107784,105122,585991,156938,261039,309245,60809,298060,309242,156967,224511,261041,298101,63951,560950,376833,309084,60756,60771,63938,183362,107863,210123,124003,261024,49194,63699,261029,207440,183865,156935,60801,633874,261031,261046,7067,170271,63701,183357,309247,107886,298074,107876,107929,207419,60758,157325,309077,63689,63947,63896,159902,309100,107848,110190,244285,285223,107775,309068,50535,298160,156968,107892,110189,156928,224480,60793,309261,398601,298067,469494,63955,261034,309256,298070,79517,159816,156942,287701,460794,107913,330875,292448,219145,63921,63962,63702,48641,102647,114446,183374,63939,298056,107907,224515,63926,63935,292445,309114,207420,60821,60783,298105,107796,316977,170291,469500,224506,107789,60750,66298,159828,107882,461657,50521,57062,422057,309083,148661,63942,107888,156919,298098,210124,460793,309073,107925,60835,60814,196333,261043,60819,107850,63695,13040,156971,107772,60843,469493,107872,107921,105205,469530,309232,63706,63932,261048,298072,538607,309260,414950,63952,105131,49195,261158,253323,183399,63937,114447,63919,469495,298103,460797,156926,207430,105233,105118,298075,63704,105120,183862,107865,183393,115357,309243,195578,146774,309257,261030,460798,309230,7047,183348,183358,298068,63694,34751,71223,309097,166907,309089,63700,292458,298069,63961,261035,298058,63687,298064,528223,156940,309064,261038,217634,150234,309078,272071,107860,107786,424754,159806,309096,63929,103230,63703,107899,63953,107932,298061,114443,63925,309111,60824,60788,110193,261022,196322,183349,63698,107777,63924,261044,159813,256897,60763,183359,590156,298057,60796,207422,261050,57516,196316,107894,197009,60799,124032,159835,285225,309229,156966,298076,261032,224508,309235,210703,298100,170300,207368,107880,183378,309231,309066,196326,7539,661389,50550,252426,309063,309093,107788,156923,60841,63915,183360,298073,292456,261040,298065,543396,460799,309251,63931,107884,60837,261037,298066,298059,298104,309074,298102,460792,63964,261036,309070,63693,156969,156958,159833,460796,159805,107802,64391,196368,295604,118997,309062,63930,49290,159807,41716,398797,330874,309240,183351,107793,309067,469502,107803,261042,309241,156970,107927,195579,298096,105249,63923,60812,159817,590157,63928,429336,107770,309234,309088,107794,298062,309075,107934,63692,63697,156922,261045,7070,63914,460791,61178,292452,63946,107898,224492,309254,63933,60786,60780,156933,63944,66296,118799
134555	134555
204132	204132
66007	66008
159663	159663
100401	100401
56076	56076
146451	146451
228249	228249
176833	176833
244206	244206
148092	148092
294653	294653
115880	115880
39536	39537
122183	122183
400521	400521
86268	86268
185056	185056
257778	283115
5809	5811,99158,42890,5813,29176
314448	314448
368392	368392
112443	112443
477165	477165
64717	64717
230444	230444
225342	225342
93799	93800
71189	71189
4987	4987
94527	94527
7426	7426
143438	143438
166454	166454
192875	192875
346942	346942
211053	211053
128231	128231
586782	586782
434386	434386
438846	438846
415144	415144
459010	459010
650308	650308
43366	43366
100903	100903
209827	209827
205584	205584
381465	381465
447254	447254
641927	641927
128373	128373
67900	67900
71769	71769
451810	451810
93232	93232
110204	110204
470335	470335
197244	197244
4434	4436
585473	585473
201082	201082
90005	90005
396804	396804
78907	78907
165391	165391
40596	273097,168922,273111,273098,273100,191099,262916,273093,273110,273104,273099,262917,273096,273094,273112,273101,273102,273095,273109,273103,273113,273108,40597
194882	194882
418487	418487
314573	314573
590695	590695
189252	189252
137030	137030
292890	292890
313965	313965
327762	327762
163794	163795
34372	34373
511560	511560
190648	190648
462004	462004
483686	483686
75755	75755
59389	409552,409605,409572,409586,409583,400509,399381,409596,400519,409585,409562,409607,409598,409571,400506,400514,409590,410699,400515,409567,400508,379274,400504,500246,409601,59390,409570,400505,409553,65987,409597,409587,409602,409582,409581,400512,409577,409578,409580,409565,59392,410701,409584,409561,400513,105656,409574,409573,409558,400517,409560,400510,409579,400518,410700,409555,409603,399380,409575,409606,59393,400507,400516,105655,409604,409591,400511,400503,409594,409576,409559,409599
448487	448487
92079	91754
385356	385356
21020	21020
354628	354628
390841	390841
127946	127946
207845	207845
72119	72119
389381	389381
36238	36238
51882	51883
351540	351540
70806	70806
220573	220573
445253	445253
215076	215076
361985	361985
423483	423483
269608	269608
292529	93026
40229	40229
93796	93797
82102	82102
158126	158126
187130	187130
77223	77223
228433	228433
269637	269637
138648	138648
290951	290952
210144	210144
93289	93289
690300	690300
373080	373080
395063	395063
207790	207790
193543	256678
61589	61589
231762	231762
292547	292547
328767	328766
311309	311309
114756	114756
478946	478946
317381	317381
603446	603446
240323	240323
288705	288705
33189	33189
189221	189221
9579	9579
29082	29082
377453	377453
307152	307152
45880	45880
151791	151791
187838	187838
242550	242550
376336	257477
49487	326790,100693,49488,326791
47314	47314
79341	79341
397560	397560
217571	217569
508492	508492
37447	37447
189556	189556
334015	334015
210331	210332
109476	109476
63942	63942
228147	228147
313323	313323
112006	32101
94190	94190
146106	146107
116746	116746
314612	314612
8446	8448,320581,441557,320580,377260,8450,449092,543901,260982,118251,320582,260983,320579,260995,508865,543905,194526,102246,118254,420423,543902,356194,441556,441555,356198,420425
317353	317353
208498	208498
5412	5412
369102	369102
82417	82418
175810	175810
205639	205639
311344	311344
381258	381258
308329	308329
394448	394448
223429	223429
27669	27670
389337	389337
225333	225333
112028	112028
292525	292525
145845	145845
141524	141524
112862	112862
151759	151759
437254	437252
258581	258581
208283	208283
82494	82494
64486	64486
181616	181616
443888	443888
92392	92392
504065	504065
264427	264427
151216	151216
400512	400512
141093	141093
187924	187924
77263	77277,77280,77279,77278,77282,77281
244009	244009
308316	308317
374731	374731
300919	300919
380781	380781
226592	226592
573773	573773
85185	85185
290912	290912
34474	270274,270275,270276,270279,34475,219191,186125,270280,270277,40483
122850	122850
371700	371700
173492	173492
335118	335118
160848	160848
448833	448833
138109	368671,368672
373184	373184
310869	310869
137249	328501,323697,328502,304344,351644,351132
111120	111120
262719	262719
655862	655862
98874	98874
2949	104179,228577,2950,298137,2951,293275,141820
41103	41103
338515	338515
577023	577023
164818	164818
100573	100573
58082	58082
504199	504199
356297	356297
237936	237936
312560	312560
585615	585615
286005	286005
210345	210345
90220	90220
681251	681251
85909	85909
385465	385465
490012	490012
157171	157171
285225	285225
69299	69299
310846	310846
318278	318278
52035	52035
281063	435775
63387	63387
419259	419259
169595	169595
78866	78866
352987	352987
2787	2787
54439	3464
118853	118853
191304	191304
123450	123450
8429	8429
281909	281909
197289	197289
196674	196674
53335	553,549,66269,55209
202471	202471
56931	56931
538333	538333
76952	76953
203698	203698
55157	55157
77708	77708
325982	325982
490730	490730
72168	72168
367314	367314
364341	364341
246426	246426
189816	189816
394701	394701
206634	206634
4805	4808,388800,64508,388808,64507,143960,64505,276838,64506,28583,109876,64504
202906	202906
329494	329494
450137	450137
169567	169567
160096	160097,186214,209911
51731	51731
141725	141725
201227	201227
42628	42628
340213	340213
171752	171752
192627	192627
395516	395516
244085	244085
381862	381862
641168	641168
362000	362000
178663	178663
364754	364754
648524	648524
472762	472762
58826	58826
419757	419757
202127	202127
475912	475912
51008	51008
50653	50653
100861	100861
109694	109694
57754	57754
179904	179904
66279	66279
60825	60824
159923	159923
39529	39529
100171	100171
167782	167782
172613	172613
235793	235793
69414	69414
105385	105385
188241	188241
458350	458350
448419	448419
403026	403026
182205	182205
229552	229552
338081	338081
4717	4718
56665	56665
79591	79591
249293	249293
165341	165341
46332	224691,46333,76499
64174	64174
49495	49495
463802	463802
189571	189571
223085	223085
324261	324261
141853	141853
261049	261049
666125	666125
382	382
378193	394433
361370	361370
132095	132095
405324	405324
415152	415152
354517	354517
234384	234384
97342	97342
452641	452641
297023	297023
132455	132455
458316	458316
56518	56519
510024	510024
128409	128409
316952	316952
472450	472450
508237	508237
171311	171311
16195	39535,221231
451945	451945
130089	130089
688030	688030
304200	304200
10150	10152,34839,10154,84623
361263	361263
56628	113248
183721	183721
307783	307783
353017	353017
71072	71072
688018	688018
105152	105152
107611	107611
201054	201054
183865	183865
13521	13521
214555	214555
50193	50193
121781	121782
648452	648452
129885	129885
138260	138260
259522	259522
32171	238823,238830,238829,32172,164276
429253	429253
258865	258865
49809	49809
97462	97462
433497	433497
110876	110876
555002	555002
481559	481559
291223	290842
299901	299901
104281	104281
55347	55347
154996	154996
147902	147902
136450	136450
324339	324339
399378	399378
172093	172093
124388	124388
109748	109748
198855	198855
22302	22303
476448	476448
319570	319570
66023	288367,221758,409369
209832	209832
6908	6908
578875	578875
243233	243233
186562	186562
298720	298720
84213	84213
458379	458379
54200	54200
22658	690529,203944,690526
131160	131160
513607	513607
35074	35074
300934	300934
28609	43424,34679,43422,43414,47150,235432,43410,235425,43415,235427,47154,43423,235430,43412,43419,28612,33396,43413,43421,43411,235431,235429,235426,235433,43417,43416,43418,43420,47151,584953,43399,235428,28611,33395,28610
269546	269546
52068	52068
196647	196647
198409	198409
71966	71966
353228	353228
138879	138879
53670	53670
244446	244446
260698	260698
304692	304692
273123	273123
79753	79752
167691	167691
254552	254552
2014	2014
5140	40127,5141,40126,29879,5142
143699	143699
5182	253094,51284,54694,595503,253102,315234,253101,354079
121090	121091
187726	187726
140178	140178
44621	44621
261834	261834
440963	440963
262505	262505
323609	323609
107988	107988
377380	377380
411409	411409
197665	197665
451375	451375
74695	74695
116821	116821
401544	401544
329	329
375399	375399
323573	323573
77622	77623
53021	280639
162729	162729
179893	179893
513630	513630
271815	271815
162104	162104
309291	309291
129226	129226
504293	504293
105295	105295
197592	197592
170307	170307
79381	79381
389508	389508
158535	158535
289938	289938
238278	238278
613157	613157
52096	52096
240307	240307
45618	90397,338579,90396,441377,121770,158098
139853	139853
586064	586064
128683	128683
238033	238033
269168	269168
83570	83570
252731	252731
448280	448280
441030	441030
114774	114774
180115	180115
461626	461626
382884	382884
381669	381669
100578	100578
75250	75250
457768	457768
1154	54311
318254	318254
259875	259875
43265	43265
650314	650314
235430	235430
383372	383372
394159	394159
175075	175075
77522	77522
67701	67700
9364	9365,61237
53216	53216
196322	196322
290989	290991,290990
143885	143885
608689	608689
297283	297283
8773	8773
222038	222038
183800	183800
62130	62130
175063	175063
425147	425147
394459	394459
7218	7218
411796	411796
267110	267110
447676	447676
242301	242301
83937	83937
283656	283656
454466	454466
306554	306554
57719	57720
51139	51139
309093	309093
369148	369148
394659	394660
44606	44606
241846	241846
254536	254536
119976	119976
239184	239185
91558	91558
309866	309866
469768	469768
153166	153166
141327	141327
235510	235510
293510	487110
292139	292139
127930	127930
309070	309070
42045	435778,42046,399372
60200	60200
538283	538283
288299	288299
3818	3818
646076	646076
10020	10020
253065	253065
129864	129864
648401	648401
93772	93772
545657	545657
148738	148738
42210	42210
303693	303693
434447	434447
152778	152778
394186	394186
145745	145745
347881	347881
393158	393158
36006	36006
190048	190048
230838	467161,230839,467163
220116	218354
289485	289485
397684	397684
4648	4648
37531	37531
112143	112143
32415	32416
6210	6210
9	9
37493	565971,37494
449878	449878
9059	9059
293167	293167
475135	475135
498585	498585
458106	458106
256809	256809
295097	295097
76037	76037
312597	312597
437269	267559
131144	131144
304640	304640
60840	60840
410863	410861
385354	385354
201203	201203
39875	39875
369245	369245
393217	393217
170183	170183
43479	43479
411750	411750
328152	328152
242714	242714
304621	304621
445964	445964
203943	203943
161841	161841
79284	79284
141216	141216
86603	86603
36226	36226
330524	330524
541027	541027
4814	4814
313954	313954
328115	328115
79847	79847
64507	64507
134531	134531
324285	324285
381994	381994
212294	687757,212295
280	280
306060	306060
8346	8346
4177	4177
125674	125674
244374	244374
78261	78261
218760	218760
108957	108976,130031,108969,108971,130906,130927,108968,108974,108967,108964,108958,108965,108966,108973,108963,108962,108975
462835	462835
32210	32210
395537	395537
291784	291784
8175	8175
95763	269540,378242,106129,304447
284079	284079
211729	211729
110894	110894
4270	4270
262606	262606
49256	49256
55212	55212
66823	66823
136986	136986
118689	51214
71083	71083
264094	264094
354409	354409
100412	100412
648297	648297
454482	454482
211984	211984
109114	109114
197796	197796
312107	312107
27298	27298
213275	213275
101193	101193
254546	254546
175657	175657
87476	376136
228443	228443
106203	106203
316444	316444
189518	189518
480204	480204
226515	226515
34514	34515
170413	170413
13186	194270
101777	101777
15410	15410
201462	201462
415599	415599
870	870
209836	209836
86273	86273
283158	283158
239206	239206
395505	395505
95595	95595
313242	313242
115473	115473
87074	87074
284090	284090
458958	458958
131249	131249
309801	309801
470016	470016
58719	58719
128061	128061
463747	463747
693291	693291
41492	41492
435600	435600
568256	568256
339427	339427
91943	91943
351375	351375
13805	13805
421268	421268
62116	62116
54209	54209
41803	41803
197166	197166
231927	231927
690537	690537
4511	4511
317934	317934
508214	508214
472439	472439
45630	45630
74499	74499
68476	68476
171823	171823
470871	470871
328130	328130
9353	9354
55393	55393
147944	147944
110901	110901
84053	84053
413832	413832
41248	41248
71788	71788
288832	288832
326637	326637
49824	49824
468808	468808
440922	440922
128204	128204
369166	369166
199658	199658
266393	266393
175758	175758
162945	162945
45501	45501
212138	212138
409558	409558
253611	253611
47220	47220
357499	357499
267100	267100
113242	113242
175096	175096
246629	246629
470398	470398
448515	448515
205656	205656
426764	426764
86899	86899
326768	326768
217340	217340
290536	290536
311281	311281
82480	82480
130026	130026
475123	475123
355664	355664
309962	309962
215925	246227,215926
472449	472449
130827	130827
43509	59731,43510
10163	10163
184789	184789
121194	121194
300920	300920
213898	213898
304187	304187
669796	669796
266539	266539
244395	244396
183820	183820
36313	36313
104004	104004
283581	283581
176798	176798
133430	133430
20415	20415
9711	9711
463656	463656
188209	188209
236002	236002
104756	104756
414597	414597
44975	44975
15740	36899
384773	384773
489346	489346
387930	231674
173146	173146
72659	72660
76690	76690
225613	225613
260793	260793
39992	39992
52137	52137
356489	356489
344957	344957
51211	51211
270980	270980
50925	10013
317738	317738
66434	66434
337411	337411
314423	314423
200048	200048
203631	203631
223094	223094
30562	409021,302395,249015,249018,409046,450944,463807,249012,210810,59482,463803,463801,463804,446907,170234,446910,249010,409020,446906,461398,446908,344223,409053,526813,446905,463805,175525,110940,187003,409054,249017,13281,463802,450945,249014,249019,148088,187004
269533	269533
322274	322274
13343	13343
44436	44436
81470	81470
178983	178983
280494	280494
555347	555347
300963	300963
71582	71582
380485	380485
55586	55587
367971	367971
114742	114742
3888	3888
176461	176461
211656	211656
376341	109448
88552	88552
1488	1488
359870	359870
278945	278945
241455	241455
438431	438431
40654	40654
52116	52116
519005	519005
300885	300885
85588	85588
278575	278575
442824	442824
90582	90582
223103	223103
323294	323294
266248	266249,266253,266254
209801	209801
644989	644989
367647	367647
45593	45593
394695	394695
469955	469955
468336	468336
490005	490005
39866	39866
166882	166882
466911	466911
182050	182050
272938	272938
265410	265410
77805	101916,101917
175401	175401
61306	61306
100786	100786
84001	84001
60498	60498
57207	57207
134427	134427
263266	263266
273773	273773
185028	185028
248812	248812
170575	170575
172761	172761
451965	451965
237839	237839
151065	151065
468325	468325
80328	80328
585991	585991
390892	390892
267250	267250
200927	200927
586078	586078
109760	109760
158327	158327
252984	252984
659960	659960
119762	119762
82425	82425
57544	57544
385673	8324
242622	242622
176299	176299
87272	87272
43588	43588
39533	39533
115496	115496
556271	556271
477512	477512
181539	181539
137099	137099
448937	448937
179336	179336
152355	152355
69792	69792
46002	208519,286763,243085,191820,286749,286768,243736,286767,208518,208520,286758,243083,243746,286764,191821,286757,346880,346529,191822,266784,243739,70223,286765,286756,243743,243084,286759,360276,243738,286766,243744,271220,46003,243745,286769,360274,260250,260251,243748,346528,243737,243740
76883	76883
292157	292157
44001	44001
240086	240087,454516,454515
214214	214214
272835	272835
401956	401956
405566	405566
458325	52631
371348	371348
290615	290615
316808	316808
217352	217352
414642	414642
2061	2061
362604	74523
186583	186583
323526	323526
63702	63702
235808	235808
64416	64416
107821	107821
233827	233827
549057	549057
108561	108561
33572	33572
303541	303541
256003	207833,13563,207832
34160	34161,269538,56918
28576	28576
41584	41584
324229	324229
280720	280720
23672	325641,290988,290958,290973,290919,556986,291000,290969,289801,556952,557048,290956,556967,259381,290913,556933,290930,291016,290979,43168,151071,290993,290922,557045,557032,290920,557055,290960,556948,290942,290982,556961,556971,291011,556939,289805,556978,290940,291003,289814,556947,290923,291005,556988,151069,556991,556987,43719,291012,290965,151065,151062,556960,290912,290935,291010,151073,556983,556935,556957,128017,557051,124987,120064,290949,556955,291020,557061,290987,290994,557006,557015,557033,291015,290929,290998,557013,290950,290990,290964,556997,557038,222981,290978,556969,290932,151047,556940,290948,13467,290996,556964,559216,557007,290954,556942,556992,557025,291017,556985,290957,557047,124989,557043,290944,171222,556929,151075,290946,124985,557002,290916,556977,557005,151067,290975,291022,556953,291014,414236,151064,556949,290962,222980,290981,556980,557044,290984,290933,290918,556989,557022,290967,291021,290927,557037,557028,556965,290977,557020,151049,556970,557027,289811,556945,557018,201005,290925,556937,556996,557001,290986,151048,290991,290939,291002,290936,557065,557010,556994,557059,124991,556931,290915,124981,290937,124983,222979,291008,201003,210361,557050,291006
67707	67707
67235	67235
60471	60471
312558	312558
265564	265564
23262	23262
33144	33144
487045	487045
449226	449226
32046	32046
107354	107355
279681	279681
91521	91521
235794	235794
230440	230440
345801	345801
89097	89097
118676	118676
165304	165304
89465	89465
36737	36737
432482	432482
97430	97430
148540	148540
314473	314473
227146	227146
354081	354081
489997	489997
49839	49839
286565	286565
66074	66074
307751	307751
633160	633160
245475	245475
532144	532144
103983	103983
273776	273776
29158	29158
635048	635046
373512	373512
139703	139703
74143	73282
47546	47546
191683	191683
179191	179191
89252	9790
560832	560832
38365	38365
171209	369786
414270	414270
199152	199152
242574	242574
309226	309262
377316	377316
84900	84900
47539	47539
481014	481014
452653	452653
3700	50499,220481,308285,359870,226019,190885,308267,167684,203603,203583,359859,362598,308295,171810,537129,165371,29728,536389,167698,358665,203612,203582,414717,157092,345533,376440,60913,457778,359840,98007,71352,359842,167682,308300,308284,127621,580998,211091,225687,359877,320826,167679,71330,347893,341032,69181,320825,347889,359874,226038,165363,72662,308323,308290,81970,352370,359827,228874,234454,3708,127619,320822,359898,127615,161756,3732,71362,71324,352368,261532,536417,376439,98019,369013,225667,78176,167685,55965,165370,165364,203632,358668,578855,358666,347890,203572,203592,107243,308266,180535,211090,98021,3707,320823,308269,345531,359865,3724,98035,93890,308271,203620,457771,226045,457776,127605,270114,457780,180536,167691,345525,203578,536387,165382,109597,359824,171822,3719,347888,180540,126273,70807,127611,203617,71234,578857,359833,171828,220483,572535,457764,171830,359881,171816,457781,457820,359844,63678,50461,70124,98029,98013,457792,308293,203580,74718,308302,555710,320821,165376,347882,65948,203571,71340,165379,81974,457768,203606,347891,359886,167680,359821,282594,86711,59689,358664,127626,72657,153343,347902,376433,71350,203596,359825,171817,375374,167690,98030,115923,308296,263653,81985,264410,572534,352360,86714,546897,302130,358674,203615,190884,347879,98006,95396,369056,457821,109593,115933,50459,127620,283746,72664,81984,376441,555707,457790,341031,264409,359899,368991,98037,81977,375372,80861,165361,3730,71322,203626,352361,71356,457770,65952,203573,203569,165378,347901,308265,320824,89532,50498,192845,203605,330168,180534,308279,278950,3726,359822,308305,167696,203570,165380,106788,167683,127607,347881,359869,86709,258509,138179,203594,72658,153317,115934,78190,457802,225681,457788,308280,368981,203621,590624,478945,347897,308313,359814,87089,165385,253186,203568,203616,359856,263896,190889,203587,308304,171814,165374,106785,457784,457772,358661,457783,95413,396804,153659,224274,359836,203598,56476,457766,264402,359873,347886,167697,50454,3728,127617,98015,138183,347905,3711,347880,69186,544837,167694,308270,203567,98009,308291,171826,165368,359835,352366,308294,308289,366498,89411,308264,97984,226037,203629,669666,352365,203589,282589,358670,211092,70806,450824,225673,98012,347887,359846,106775,153459,65351,13288,106786,203581,165367,341030,369003,154104,310722,65946,264428,56477,457800,78192,536384,3710,33125,203599,358669,165369,359883,200329,359857,359888,308278,347908,81979,167689,359861,358662,155754,203575,127609,167681,176357,347904,203586,376436,165377,171827,359820,203624,203588,225691,203633,352367,154107,359911,110560,578854,226051,300841,536377,226046,167695,86707,59289,126278,50465,457762,352362,347896,65951,308263,376435,153323,264418,3712,345537,536437,169069,347895,376434,203585,264416,228876,97873,226043,369017,86713,171823,165357,165365,226036,3704,308315,308283,127618,203566,203593,203576,264405,171809,180530,457775,167688,359829,320827,203602,165373,308277,264427,95372,153321,359838,308298,376801,109996,359818,225689,308287,3702,359867,203628,98033,69183,171813,95382,202778,106774,104256,253187,115915,97994,341033,126270,359879,59292,230966,376437,345534,226021,71364,153324,97978,225662,95373,37661,50452,203579,203622,457807,264187,70805,171818,165372,308308,558108,86712,71354,253203,110556,165375,537175,414719,358659,63442,203590,308321,352364,165383,180537,71339,359831,106773,359858,308273,180531,203608,69185,161951,165358,75806,414718,308314,71365,302112,98020,154102,165366,127603,167678,253198,203609,98017,3717,264429,347892,203631,89412,308282,211093,308292,359860,308317,308297,203627,308281,308288,98002,169074,376438,308320,38785,167693,320828,228871,97983,359897,203584,359876,115937,165356,308307
324343	324343
13768	13768
84055	84055
49612	49612
146458	146458
539073	539073
377391	377391
167633	167633
209568	209568
681246	681246
32407	244887
582377	582377
328127	328127
382380	382380
